Tijdstempel,Invuller 2,Datum,Jaar,Locatie,actie,fuiklengte,Net verhoogd?,lat_vijver,long_vijver,lat_grid,long_grid,Type,locationID,Organisation,eventID,no_fuiken,fuikNr,Opmerkingen,L1,L0,L2,M2,AV,AM,L00,M1,Hoek,fuiktype,larven_fuik,juveniel_fuik,adult_fuik,totaal_fuik,correctie_factor,larven_corrected,juveniel_corrected,adult_corrected,totaal_fuik_corrected,MX,AX,LX
2021-09-03T11:30:13Z,NA,2021-09-03,2021,herselt 27,Afvangst,NA,NA,51.021711,4.859383,51.018662193645355,4.85764659542333,Stilstaand,960CB039-9B3D-4F2B-9E00-E21A3AF1A2E7,Natuurwerk,03-09-2021_herselt 27,4,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-10-08T11:50:07Z,Kris Meeus,2021-10-08,2021,hallaar 2,Afvangst,13m,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurwerk,08-10-2021_hallaar 2,2,Fuik 2,NA,2,1,NA,NA,NA,NA,NA,NA,90°,dubbele fuik,3,0,0,3,1,3,0,0,3,NA,NA,NA
2021-10-08T12:19:44Z,Kris Meeus,2021-10-08,2021,hallaar 2,Afvangst,NA,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurwerk,08-10-2021_hallaar 2,6,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-10-08T12:19:44Z,Kris Meeus,2021-10-08,2021,hallaar 2,Afvangst,NA,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurwerk,08-10-2021_hallaar 2,6,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,90°,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-10-08T12:19:44Z,Kris Meeus,2021-10-08,2021,hallaar 2,Afvangst,NA,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurwerk,08-10-2021_hallaar 2,6,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,90°,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2021-10-08T12:19:44Z,Kris Meeus,2021-10-08,2021,hallaar 2,Afvangst,NA,TRUE,51.088213,4.752223,51.085896337950906,4.749965858592482,Stilstaand,4768A45A-E834-4347-93C9-F0CB9F9F36F1,Natuurwerk,08-10-2021_hallaar 2,6,Fuik 6,NA,NA,NA,NA,NA,NA,NA,NA,NA,45°,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-05-09T09:47:02Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 10,NA,3,64,1,NA,NA,NA,NA,1,45,enkele fuik,68,1,0,69,1,68,1,0,69,NA,NA,NA
2022-05-09T09:47:02Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 11,NA,7,138,4,NA,NA,NA,NA,1,45°,enkele fuik,149,1,0,150,1,149,1,0,150,NA,NA,NA
2022-05-09T09:47:02Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 12,NA,13,158,2,NA,NA,NA,NA,NA,45°,enkele fuik,173,0,0,173,1,173,0,0,173,NA,NA,NA
2022-05-09T09:09:26Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 3,NA,104,1156,23,NA,1,NA,NA,NA,45,enkele fuik,1283,0,1,1284,1,1283,0,1,1284,NA,NA,NA
2022-05-09T09:09:26Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 4,NA,30,502,10,NA,NA,NA,NA,NA,45,enkele fuik,542,0,0,542,1,542,0,0,542,NA,NA,NA
2022-05-09T09:09:26Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 5,NA,36,609,12,NA,1,NA,NA,NA,45,enkele fuik,657,0,1,658,1,657,0,1,658,NA,NA,NA
2022-05-09T09:09:26Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 6,NA,56,694,11,NA,1,NA,NA,NA,45,enkele fuik,761,0,1,762,1,761,0,1,762,NA,NA,NA
2022-05-09T09:09:26Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 7,NA,53,1380,17,NA,NA,1,NA,NA,45,enkele fuik,1450,0,1,1451,1,1450,0,1,1451,NA,NA,NA
2022-05-09T09:09:26Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 8,NA,40,1250,30,NA,1,NA,NA,NA,45,enkele fuik,1320,0,1,1321,1,1320,0,1,1321,NA,NA,NA
2022-05-09T09:47:02Z,Kris Meeus,2022-04-28,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,28-04-2022_griesbroek 6,12,Fuik 9,NA,7,66,NA,NA,NA,NA,NA,NA,45,enkele fuik,73,0,0,73,1,73,0,0,73,NA,NA,NA
2022-05-09T09:51:39Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 10,NA,13,52,NA,NA,NA,NA,738,NA,45,enkele fuik,803,0,0,803,1,803,0,0,803,NA,NA,NA
2022-05-09T09:51:39Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 11,NA,34,834,4,NA,NA,NA,NA,NA,45°,enkele fuik,872,0,0,872,1,872,0,0,872,NA,NA,NA
2022-05-09T09:51:39Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 12,NA,35,634,4,NA,NA,2,NA,1,45°,enkele fuik,673,1,2,676,1,673,1,2,676,NA,NA,NA
2022-05-09T09:47:21Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 3,NA,34,706,24,NA,NA,NA,NA,NA,45,enkele fuik,764,0,0,764,1,764,0,0,764,NA,NA,NA
2022-05-09T09:47:21Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 4,NA,24,596,5,NA,NA,1,NA,NA,45,enkele fuik,625,0,1,626,1,625,0,1,626,NA,NA,NA
2022-05-09T09:47:21Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 5,NA,16,313,8,NA,NA,1,NA,1,45,enkele fuik,337,1,1,339,1,337,1,1,339,NA,NA,NA
2022-05-09T09:47:21Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 6,NA,13,174,1,NA,NA,NA,NA,NA,45,enkele fuik,188,0,0,188,1,188,0,0,188,NA,NA,NA
2022-05-09T09:47:21Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 7,NA,17,131,2,NA,NA,NA,NA,NA,45,enkele fuik,150,0,0,150,1,150,0,0,150,NA,NA,NA
2022-05-09T09:47:21Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 8,NA,10,189,19,NA,NA,NA,NA,NA,45,enkele fuik,218,0,0,218,1,218,0,0,218,NA,NA,NA
2022-05-09T09:51:39Z,Kris Meeus,2022-04-29,2022,griesbroek 6,Afvangst,NA,TRUE,51.144542,5.129246,51.14750351785501,5.129866885138804,Stilstaand,03dc3f07-506f-4c71-bbcd-ad24c177cab5,Natuurwerk,29-04-2022_griesbroek 6,12,Fuik 9,NA,7,214,7,NA,NA,NA,NA,NA,45,enkele fuik,228,0,0,228,1,228,0,0,228,NA,NA,NA
2022-09-14T09:40:55Z,Michaël Merckx,2022-09-14,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,14-09-2022_nijlen l9,4,Fuik 2,Garnalen,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-14T09:40:55Z,Michaël Merckx,2022-09-14,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,14-09-2022_nijlen l9,4,Fuik 3,Zoetwatergarnaal,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-14T09:40:55Z,Michaël Merckx,2022-09-14,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,14-09-2022_nijlen l9,4,Fuik 4,Zoetwatergarnaal,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-14T10:30:09Z,Michaël Merckx,2022-09-14,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,14-09-2022_nijlen l9,8,Fuik 5,Zoetwatergarnaal,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-14T10:30:09Z,Michaël Merckx,2022-09-14,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,14-09-2022_nijlen l9,8,Fuik 6,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-14T10:30:09Z,Michaël Merckx,2022-09-14,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,14-09-2022_nijlen l9,8,Fuik 7,Zoetwatergarnaal,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-14T10:30:09Z,Michaël Merckx,2022-09-14,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,14-09-2022_nijlen l9,8,Fuik 8,Zoetwatergarnaal,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T09:32:28Z,Michaël Merckx,2022-09-15,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,15-09-2022_nijlen l9,4,Fuik 2,Zoetwatergarnalen,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T09:32:28Z,Michaël Merckx,2022-09-15,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,15-09-2022_nijlen l9,4,Fuik 3,Zoetwatergarnalen,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T09:32:28Z,Michaël Merckx,2022-09-15,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,15-09-2022_nijlen l9,4,Fuik 4,Zoetwatergarnalen,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T09:33:20Z,Michaël Merckx,2022-09-15,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,15-09-2022_nijlen l9,8,Fuik 5,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T09:33:20Z,Michaël Merckx,2022-09-15,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,15-09-2022_nijlen l9,8,Fuik 6,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T09:33:20Z,Michaël Merckx,2022-09-15,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,15-09-2022_nijlen l9,8,Fuik 7,Zoetwatergarnalen,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-15T09:33:20Z,Michaël Merckx,2022-09-15,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,15-09-2022_nijlen l9,8,Fuik 8,Zoetwatergarnalen,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-16T11:59:50Z,Michaël Merckx,2022-09-16,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,16-09-2022_nijlen l9,4,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-16T11:59:50Z,Michaël Merckx,2022-09-16,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,16-09-2022_nijlen l9,4,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-16T11:59:50Z,Michaël Merckx,2022-09-16,2022,nijlen l9,Afvangst,13m,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,16-09-2022_nijlen l9,4,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-16T12:51:40Z,Michaël Merckx,2022-09-16,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,16-09-2022_nijlen l9,8,Fuik 5,Zoetwatergarnalen,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-16T12:51:40Z,Michaël Merckx,2022-09-16,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,16-09-2022_nijlen l9,8,Fuik 6,Zoetwatergarnalen,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-16T12:51:40Z,Michaël Merckx,2022-09-16,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,16-09-2022_nijlen l9,8,Fuik 7,Zoetwatergarnalen,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-16T12:51:40Z,Michaël Merckx,2022-09-16,2022,nijlen l9,Afvangst,NA,TRUE,51.133487,4.585863,51.132458670426814,4.587032833716174,Stilstaand,f5fae4b8-8b29-46d6-9d83-8dcf2a965cb8,Natuurpunt,16-09-2022_nijlen l9,8,Fuik 8,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-21T10:39:00Z,Michaël Merckx,2022-09-21,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,21-09-2022_bergebeek 1,5,Fuik 2,Niets,NA,NA,1,NA,NA,NA,NA,NA,45,enkele fuik,1,0,0,1,1,1,0,0,1,NA,NA,NA
2022-09-21T10:39:00Z,Michaël Merckx,2022-09-21,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,21-09-2022_bergebeek 1,5,Fuik 3,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-21T10:39:00Z,Michaël Merckx,2022-09-21,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,21-09-2022_bergebeek 1,5,Fuik 4,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-21T10:39:00Z,Michaël Merckx,2022-09-21,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,21-09-2022_bergebeek 1,5,Fuik 5,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-22T12:29:52Z,Michaël Merckx,2022-09-22,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,22-09-2022_bergebeek 1,5,Fuik 2,Niets,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-22T12:29:52Z,Michaël Merckx,2022-09-22,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,22-09-2022_bergebeek 1,5,Fuik 3,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-22T12:29:52Z,Michaël Merckx,2022-09-22,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,22-09-2022_bergebeek 1,5,Fuik 4,Niets,1,1,2,NA,NA,NA,NA,1,45,enkele fuik,4,1,0,5,1,4,1,0,5,NA,NA,NA
2022-09-22T12:29:52Z,Michaël Merckx,2022-09-22,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,22-09-2022_bergebeek 1,5,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-23T12:51:35Z,Michaël Merckx,2022-09-23,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,23-09-2022_bergebeek 1,3,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-23T12:51:35Z,Michaël Merckx,2022-09-23,2022,bergebeek 1,Afvangst,NA,TRUE,51.06658,4.769546,51.06861576702522,4.76623912599896,Stilstaand,A4760255-D2AE-4D89-BF0B-4E60ABC25410,Natuurpunt,23-09-2022_bergebeek 1,3,Fuik 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-28T17:33:19Z,Michaël Merckx,2022-09-28,2022,steenkesloop 1,Afvangst,13m,TRUE,51.062317,4.801671,51.060935515480075,4.795721236945237,Stilstaand,B08D8107-F3B5-4C98-9757-147574C9402D,Natuurpunt,28-09-2022_steenkesloop 1,4,Fuik 2,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-28T17:33:19Z,Michaël Merckx,2022-09-28,2022,steenkesloop 1,Afvangst,13m,TRUE,51.062317,4.801671,51.060935515480075,4.795721236945237,Stilstaand,B08D8107-F3B5-4C98-9757-147574C9402D,Natuurpunt,28-09-2022_steenkesloop 1,4,Fuik 3,Geelgerande watertor,NA,NA,NA,5,NA,NA,NA,NA,180,dubbele fuik,0,5,0,5,1,0,5,0,5,NA,NA,NA
2022-09-28T17:33:19Z,Michaël Merckx,2022-09-28,2022,steenkesloop 1,Afvangst,13m,TRUE,51.062317,4.801671,51.060935515480075,4.795721236945237,Stilstaand,B08D8107-F3B5-4C98-9757-147574C9402D,Natuurpunt,28-09-2022_steenkesloop 1,4,Fuik 4,Niets,NA,NA,NA,NA,NA,NA,NA,NA,NA,dubbele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-28T17:52:30Z,Michaël Merckx,2022-09-28,2022,steenkesloop 1,Afvangst,NA,TRUE,51.062317,4.801671,51.060935515480075,4.795721236945237,Stilstaand,B08D8107-F3B5-4C98-9757-147574C9402D,Natuurpunt,28-09-2022_steenkesloop 1,5,Fuik 5,NA,NA,NA,NA,1,NA,NA,NA,NA,45,enkele fuik,0,1,0,1,1,0,1,0,1,NA,NA,NA
2022-09-29T20:17:42Z,Michaël Merckx,2022-09-29,2022,steenkesloop 1,Afvangst,NA,TRUE,51.062317,4.801671,51.060935515480075,4.795721236945237,Stilstaand,B08D8107-F3B5-4C98-9757-147574C9402D,Natuurpunt,29-09-2022_steenkesloop 1,5,Fuik 2,NA,NA,NA,NA,1,NA,NA,NA,NA,45,enkele fuik,0,1,0,1,1,0,1,0,1,NA,NA,NA
2022-09-29T20:17:42Z,Michaël Merckx,2022-09-29,2022,steenkesloop 1,Afvangst,NA,TRUE,51.062317,4.801671,51.060935515480075,4.795721236945237,Stilstaand,B08D8107-F3B5-4C98-9757-147574C9402D,Natuurpunt,29-09-2022_steenkesloop 1,5,Fuik 3,Bootsmannetje,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
2022-09-29T20:17:42Z,Michaël Merckx,2022-09-29,2022,steenkesloop 1,Afvangst,NA,TRUE,51.062317,4.801671,51.060935515480075,4.795721236945237,Stilstaand,B08D8107-F3B5-4C98-9757-147574C9402D,Natuurpunt,29-09-2022_steenkesloop 1,5,Fuik 4,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,enkele fuik,0,0,0,0,1,0,0,0,0,NA,NA,NA
